onset	duration	begsample	endsample	offset	type
13.845	0.105	2770	2790	0	stimulation
14.385	0.105	2878	2898	0	stimulation
14.925	0.105	2986	3006	0	stimulation
60.6	0.105	12121	12141	0	stimulation
61.14	0.105	12229	12249	0	stimulation
61.68	0.105	12337	12357	0	stimulation
68.945	0.105	13790	13810	0	stimulation
69.485	0.105	13898	13918	0	stimulation
70.025	0.105	14006	14026	0	stimulation
70.565	0.105	14114	14134	0	stimulation
79.74	0.105	15949	15969	0	stimulation
80.28	0.105	16057	16077	0	stimulation
80.82	0.105	16165	16185	0	stimulation
81.36	0.105	16273	16293	0	stimulation
