onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.955	0.105	12192	12212	0	stimulation
61.925	0.105	12386	12406	0	stimulation
87.22	0.105	17445	17465	0	stimulation
88.19	0.105	17639	17659	0	stimulation
