onset	duration	begsample	endsample	offset	type
0.965	0.105	194	214	0	stimulation
23.695	0.105	4740	4760	0	stimulation
24.665	0.105	4934	4954	0	stimulation
25.635	0.105	5128	5148	0	stimulation
26.605	0.105	5322	5342	0	stimulation
33.34	0.105	6669	6689	0	stimulation
34.31	0.105	6863	6883	0	stimulation
62.19	0.105	12439	12459	0	stimulation
63.16	0.105	12633	12653	0	stimulation
71.79	0.105	14359	14379	0	stimulation
