onset	duration	begsample	endsample	offset	type
28.325	0.105	5666	5686	0	stimulation
28.705	0.105	5742	5762	0	stimulation
28.93	0.105	5787	5807	0	stimulation
29.305	0.105	5862	5882	0	stimulation
42.335	0.105	8468	8488	0	stimulation
42.715	0.105	8544	8564	0	stimulation
42.94	0.105	8589	8609	0	stimulation
43.315	0.105	8664	8684	0	stimulation
61.625	0.105	12326	12346	0	stimulation
62.005	0.105	12402	12422	0	stimulation
62.23	0.105	12447	12467	0	stimulation
62.605	0.105	12522	12542	0	stimulation
71.635	0.105	14328	14348	0	stimulation
72.015	0.105	14404	14424	0	stimulation
72.24	0.105	14449	14469	0	stimulation
72.62	0.105	14525	14545	0	stimulation
81.645	0.105	16330	16350	0	stimulation
82.185	0.105	16438	16458	0	stimulation
82.565	0.105	16514	16534	0	stimulation
82.945	0.105	16590	16610	0	stimulation
