onset	duration	begsample	endsample	offset	type
23.595	0.105	4720	4740	0	stimulation
23.975	0.105	4796	4816	0	stimulation
24.2	0.105	4841	4861	0	stimulation
24.575	0.105	4916	4936	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.185	0.105	12238	12258	0	stimulation
61.41	0.105	12283	12303	0	stimulation
61.785	0.105	12358	12378	0	stimulation
81.695	0.105	16340	16360	0	stimulation
82.075	0.105	16416	16436	0	stimulation
82.455	0.105	16492	16512	0	stimulation
82.835	0.105	16568	16588	0	stimulation
