onset	duration	begsample	endsample	offset	type
13.055	0.105	2612	2632	0	stimulation
13.435	0.105	2688	2708	0	stimulation
13.66	0.105	2733	2753	0	stimulation
14.035	0.105	2808	2828	0	stimulation
23.065	0.105	4614	4634	0	stimulation
23.445	0.105	4690	4710	0	stimulation
23.67	0.105	4735	4755	0	stimulation
24.05	0.105	4811	4831	0	stimulation
33.075	0.105	6616	6636	0	stimulation
33.615	0.105	6724	6744	0	stimulation
33.995	0.105	6800	6820	0	stimulation
34.375	0.105	6876	6896	0	stimulation
62.445	0.105	12490	12510	0	stimulation
62.825	0.105	12566	12586	0	stimulation
63.05	0.105	12611	12631	0	stimulation
63.425	0.105	12686	12706	0	stimulation
