onset	duration	begsample	endsample	offset	type
25.125	0.105	5026	5046	0	stimulation
25.505	0.105	5102	5122	0	stimulation
25.735	0.105	5148	5168	0	stimulation
26.115	0.105	5224	5244	0	stimulation
50.335	0.105	10068	10088	0	stimulation
50.715	0.105	10144	10164	0	stimulation
51.095	0.105	10220	10240	0	stimulation
51.475	0.105	10296	10316	0	stimulation
61.625	0.105	12326	12346	0	stimulation
78.65	0.105	15731	15751	0	stimulation
79.03	0.105	15807	15827	0	stimulation
79.41	0.105	15883	15903	0	stimulation
79.79	0.105	15959	15979	0	stimulation
