onset	duration	begsample	endsample	offset	type
14.48	0.105	2897	2917	0	stimulation
15.13	0.105	3027	3047	0	stimulation
15.78	0.105	3157	3177	0	stimulation
16.43	0.105	3287	3307	0	stimulation
61.245	0.105	12250	12270	0	stimulation
61.895	0.105	12380	12400	0	stimulation
