onset	duration	begsample	endsample	offset	type
29.705	0.105	5942	5962	0	stimulation
30.355	0.105	6072	6092	0	stimulation
31.005	0.105	6202	6222	0	stimulation
36.78	0.105	7357	7377	0	stimulation
37.43	0.105	7487	7507	0	stimulation
38.42	0.105	7685	7705	0	stimulation
39.07	0.105	7815	7835	0	stimulation
39.72	0.105	7945	7965	0	stimulation
40.37	0.105	8075	8095	0	stimulation
41.02	0.105	8205	8225	0	stimulation
62.465	0.105	12494	12514	0	stimulation
63.115	0.105	12624	12644	0	stimulation
63.765	0.105	12754	12774	0	stimulation
64.415	0.105	12884	12904	0	stimulation
70.51	0.105	14103	14123	0	stimulation
71.16	0.105	14233	14253	0	stimulation
71.81	0.105	14363	14383	0	stimulation
73.115	0.105	14624	14644	0	stimulation
73.765	0.105	14754	14774	0	stimulation
74.415	0.105	14884	14904	0	stimulation
75.065	0.105	15014	15034	0	stimulation
75.715	0.105	15144	15164	0	stimulation
