onset	duration	begsample	endsample	offset	type
16.005	0.105	3202	3222	0	stimulation
16.655	0.105	3332	3352	0	stimulation
17.305	0.105	3462	3482	0	stimulation
17.955	0.105	3592	3612	0	stimulation
35.575	0.105	7116	7136	0	stimulation
36.225	0.105	7246	7266	0	stimulation
36.875	0.105	7376	7396	0	stimulation
37.525	0.105	7506	7526	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.155	0.105	12632	12652	0	stimulation
63.805	0.105	12762	12782	0	stimulation
64.4549	0.105	12891.98	12911.98	0	stimulation
85.275	0.105	17056	17076	0	stimulation
85.925	0.105	17186	17206	0	stimulation
86.575	0.105	17316	17336	0	stimulation
87.225	0.105	17446	17466	0	stimulation
