onset	duration	begsample	endsample	offset	type
14.5	0.105	2901	2921	0	stimulation
15.36	0.105	3073	3093	0	stimulation
16.22	0.105	3245	3265	0	stimulation
60.6	0.105	12121	12141	0	stimulation
60.825	0.105	12166	12186	0	stimulation
61.68	0.105	12337	12357	0	stimulation
61.91	0.105	12383	12403	0	stimulation
62.76	0.105	12553	12573	0	stimulation
