onset	duration	begsample	endsample	offset	type
22.345	0.105	4470	4490	0	stimulation
30.57	0.105	6115	6135	0	stimulation
60.395	0.105	12080	12100	0	stimulation
60.775	0.105	12156	12176	0	stimulation
61.155	0.105	12232	12252	0	stimulation
61.535	0.105	12308	12328	0	stimulation
