onset	duration	begsample	endsample	offset	type
0.175	0.105	36	56	0	stimulation
0.555	0.105	112	132	0	stimulation
0.935	0.105	188	208	0	stimulation
1.315	0.105	264	284	0	stimulation
3.62	0.105	725	745	0	stimulation
4	0.105	801	821	0	stimulation
4.38	0.105	877	897	0	stimulation
4.76	0.105	953	973	0	stimulation
16.505	0.105	3302	3322	0	stimulation
16.885	0.105	3378	3398	0	stimulation
17.265	0.105	3454	3474	0	stimulation
17.645	0.105	3530	3550	0	stimulation
32.275	0.105	6456	6476	0	stimulation
32.6549	0.105	6531.98	6551.98	0	stimulation
33.035	0.105	6608	6628	0	stimulation
33.415	0.105	6684	6704	0	stimulation
35.575	0.105	7116	7136	0	stimulation
35.955	0.105	7192	7212	0	stimulation
36.335	0.105	7268	7288	0	stimulation
36.715	0.105	7344	7364	0	stimulation
37.885	0.105	7578	7598	0	stimulation
38.585	0.105	7718	7738	0	stimulation
43.15	0.105	8631	8651	0	stimulation
43.53	0.105	8707	8727	0	stimulation
43.91	0.105	8783	8803	0	stimulation
64.935	0.105	12988	13008	0	stimulation
65.3149	0.105	13063.98	13083.98	0	stimulation
67.78	0.105	13557	13577	0	stimulation
68.16	0.105	13633	13653	0	stimulation
70.765	0.105	14154	14174	0	stimulation
71.145	0.105	14230	14250	0	stimulation
86.915	0.105	17384	17404	0	stimulation
87.455	0.105	17492	17512	0	stimulation
87.835	0.105	17568	17588	0	stimulation
88.215	0.105	17644	17664	0	stimulation
