onset	duration	begsample	endsample	offset	type
27.5	0.105	5501	5521	0	stimulation
28.15	0.105	5631	5651	0	stimulation
28.8	0.105	5761	5781	0	stimulation
29.45	0.105	5891	5911	0	stimulation
39.705	0.105	7942	7962	0	stimulation
57.64	0.105	11529	11549	0	stimulation
58.29	0.105	11659	11679	0	stimulation
58.94	0.105	11789	11809	0	stimulation
59.59	0.105	11919	11939	0	stimulation
60.24	0.105	12049	12069	0	stimulation
63.135	0.105	12628	12648	0	stimulation
64.105	0.105	12822	12842	0	stimulation
64.755	0.105	12952	12972	0	stimulation
77.57	0.105	15515	15535	0	stimulation
78.22	0.105	15645	15665	0	stimulation
78.87	0.105	15775	15795	0	stimulation
