onset	duration	begsample	endsample	offset	type
9.075	0.105	1816	1836	0	stimulation
60.3	0.105	12061	12081	0	stimulation
60.95	0.105	12191	12211	0	stimulation
61.6	0.105	12321	12341	0	stimulation
65.135	0.105	13028	13048	0	stimulation
65.785	0.105	13158	13178	0	stimulation
