onset	duration	begsample	endsample	offset	type
6.155	0.105	1232	1252	0	stimulation
7.125	0.105	1426	1446	0	stimulation
8.095	0.105	1620	1640	0	stimulation
9.065	0.105	1814	1834	0	stimulation
61.245	0.105	12250	12270	0	stimulation
62.215	0.105	12444	12464	0	stimulation
63.185	0.105	12638	12658	0	stimulation
64.155	0.105	12832	12852	0	stimulation
71.545	0.105	14310	14330	0	stimulation
72.515	0.105	14504	14524	0	stimulation
77.315	0.105	15464	15484	0	stimulation
78.285	0.105	15658	15678	0	stimulation
85.68	0.105	17137	17157	0	stimulation
