onset	duration	begsample	endsample	offset	type
0.83	0.105	167	187	0	stimulation
1.835	0.105	368	388	0	stimulation
2.84	0.105	569	589	0	stimulation
3.845	0.105	770	790	0	stimulation
20.54	0.105	4109	4129	0	stimulation
21.545	0.105	4310	4330	0	stimulation
33.435	0.105	6688	6708	0	stimulation
44.365	0.105	8874	8894	0	stimulation
52.095	0.105	10420	10440	0	stimulation
53.425	0.105	10686	10706	0	stimulation
54.43	0.105	10887	10907	0	stimulation
55.435	0.105	11088	11108	0	stimulation
56.44	0.105	11289	11309	0	stimulation
66.73	0.105	13347	13367	0	stimulation
67.735	0.105	13548	13568	0	stimulation
68.74	0.105	13749	13769	0	stimulation
71.03	0.105	14207	14227	0	stimulation
72.035	0.105	14408	14428	0	stimulation
73.04	0.105	14609	14629	0	stimulation
76.29	0.105	15259	15279	0	stimulation
85.3	0.105	17061	17081	0	stimulation
86.305	0.105	17262	17282	0	stimulation
87.31	0.105	17463	17483	0	stimulation
101.44	0.105	20289	20309	0	stimulation
102.445	0.105	20490	20510	0	stimulation
103.45	0.105	20691	20711	0	stimulation
