onset	duration	begsample	endsample	offset	type
7.43	0.105	1487	1507	0	stimulation
8.435	0.105	1688	1708	0	stimulation
9.44	0.105	1889	1909	0	stimulation
10.445	0.105	2090	2110	0	stimulation
15.295	0.105	3060	3080	0	stimulation
16.3	0.105	3261	3281	0	stimulation
17.305	0.105	3462	3482	0	stimulation
18.31	0.105	3663	3683	0	stimulation
19.315	0.105	3864	3884	0	stimulation
34.73	0.105	6947	6967	0	stimulation
35.735	0.105	7148	7168	0	stimulation
36.74	0.105	7349	7369	0	stimulation
37.745	0.105	7550	7570	0	stimulation
42.915	0.105	8584	8604	0	stimulation
43.92	0.105	8785	8805	0	stimulation
44.925	0.105	8986	9006	0	stimulation
45.93	0.105	9187	9207	0	stimulation
47.255	0.105	9452	9472	0	stimulation
78.03	0.105	15607	15627	0	stimulation
79.035	0.105	15808	15828	0	stimulation
80.04	0.105	16009	16029	0	stimulation
81.045	0.105	16210	16230	0	stimulation
86.855	0.105	17372	17392	0	stimulation
87.86	0.105	17573	17593	0	stimulation
88.865	0.105	17774	17794	0	stimulation
89.87	0.105	17975	17995	0	stimulation
90.875	0.105	18176	18196	0	stimulation
