onset	duration	begsample	endsample	offset	type
7.995	0.105	1600	1620	0	stimulation
9	0.105	1801	1821	0	stimulation
9.69	0.105	1939	1959	0	stimulation
10.69	0.105	2139	2159	0	stimulation
11.385	0.105	2278	2298	0	stimulation
29.35	0.105	5871	5891	0	stimulation
30.355	0.105	6072	6092	0	stimulation
31.045	0.105	6210	6230	0	stimulation
32.0449	0.105	6409.98	6429.98	0	stimulation
32.7399	0.105	6548.98	6568.98	0	stimulation
58.705	0.105	11742	11762	0	stimulation
59.71	0.105	11943	11963	0	stimulation
60.715	0.105	12144	12164	0	stimulation
61.72	0.105	12345	12365	0	stimulation
64.01	0.105	12803	12823	0	stimulation
65.0149	0.105	13003.98	13023.98	0	stimulation
66.02	0.105	13205	13225	0	stimulation
67.025	0.105	13406	13426	0	stimulation
98.755	0.105	19752	19772	0	stimulation
99.76	0.105	19953	19973	0	stimulation
100.48	0.105	20097	20117	0	stimulation
101.45	0.105	20291	20311	0	stimulation
102.175	0.105	20436	20456	0	stimulation
