onset	duration	begsample	endsample	offset	type
5.425	0.105	1086	1106	0	stimulation
6.43	0.105	1287	1307	0	stimulation
7.12	0.105	1425	1445	0	stimulation
8.12	0.105	1625	1645	0	stimulation
8.815	0.105	1764	1784	0	stimulation
32.86	0.105	6573	6593	0	stimulation
33.865	0.105	6774	6794	0	stimulation
34.87	0.105	6975	6995	0	stimulation
35.565	0.105	7114	7134	0	stimulation
36.56	0.105	7313	7333	0	stimulation
52.615	0.105	10524	10544	0	stimulation
53.62	0.105	10725	10745	0	stimulation
54.625	0.105	10926	10946	0	stimulation
55.63	0.105	11127	11147	0	stimulation
63.04	0.105	12609	12629	0	stimulation
64.045	0.105	12810	12830	0	stimulation
65.05	0.105	13011	13031	0	stimulation
68.94	0.105	13789	13809	0	stimulation
69.945	0.105	13990	14010	0	stimulation
70.95	0.105	14191	14211	0	stimulation
71.955	0.105	14392	14412	0	stimulation
83.205	0.105	16642	16662	0	stimulation
84.21	0.105	16843	16863	0	stimulation
85.215	0.105	17044	17064	0	stimulation
86.22	0.105	17245	17265	0	stimulation
88.185	0.105	17638	17658	0	stimulation
