onset	duration	begsample	endsample	offset	type
12.81	0.105	2563	2583	0	stimulation
13.445	0.105	2690	2710	0	stimulation
13.795	0.105	2760	2780	0	stimulation
14.425	0.105	2886	2906	0	stimulation
19.88	0.105	3977	3997	0	stimulation
20.235	0.105	4048	4068	0	stimulation
20.86	0.105	4173	4193	0	stimulation
21.22	0.105	4245	4265	0	stimulation
21.84	0.105	4369	4389	0	stimulation
62.82	0.105	12565	12585	0	stimulation
63.47	0.105	12695	12715	0	stimulation
65.41	0.105	13083	13103	0	stimulation
66.06	0.105	13213	13233	0	stimulation
66.71	0.105	13343	13363	0	stimulation
73.44	0.105	14689	14709	0	stimulation
74.415	0.105	14884	14904	0	stimulation
75.385	0.105	15078	15098	0	stimulation
76.035	0.105	15208	15228	0	stimulation
