onset	duration	begsample	endsample	offset	type
10.3	0.105	2061	2081	0	stimulation
10.95	0.105	2191	2211	0	stimulation
11.92	0.105	2385	2405	0	stimulation
12.26	0.105	2453	2473	0	stimulation
12.9	0.105	2581	2601	0	stimulation
61.56	0.105	12313	12333	0	stimulation
69.575	0.105	13916	13936	0	stimulation
70.225	0.105	14046	14066	0	stimulation
70.875	0.105	14176	14196	0	stimulation
71.21	0.105	14243	14263	0	stimulation
71.855	0.105	14372	14392	0	stimulation
