onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.365	0.105	12074	12094	0	stimulation
60.59	0.105	12119	12139	0	stimulation
60.965	0.105	12194	12214	0	stimulation
72.395	0.105	14480	14500	0	stimulation
72.775	0.105	14556	14576	0	stimulation
73.155	0.105	14632	14652	0	stimulation
73.535	0.105	14708	14728	0	stimulation
81.765	0.105	16354	16374	0	stimulation
82.145	0.105	16430	16450	0	stimulation
82.525	0.105	16506	16526	0	stimulation
82.905	0.105	16582	16602	0	stimulation
