onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
61.285	0.105	12258	12278	0	stimulation
61.935	0.105	12388	12408	0	stimulation
75.71	0.105	15143	15163	0	stimulation
76.36	0.105	15273	15293	0	stimulation
77.01	0.105	15403	15423	0	stimulation
77.66	0.105	15533	15553	0	stimulation
78.31	0.105	15663	15683	0	stimulation
78.96	0.105	15793	15813	0	stimulation
