onset	duration	begsample	endsample	offset	type
12.49	0.105	2499	2519	0	stimulation
13.46	0.105	2693	2713	0	stimulation
14.43	0.105	2887	2907	0	stimulation
15.4	0.105	3081	3101	0	stimulation
18.28	0.105	3657	3677	0	stimulation
18.625	0.105	3726	3746	0	stimulation
19.58	0.105	3917	3937	0	stimulation
19.93	0.105	3987	4007	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.455	0.105	12692	12712	0	stimulation
63.81	0.105	12763	12783	0	stimulation
64.755	0.105	12952	12972	0	stimulation
65.115	0.105	13024	13044	0	stimulation
