onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.955	0.105	12192	12212	0	stimulation
61.925	0.105	12386	12406	0	stimulation
62.895	0.105	12580	12600	0	stimulation
63.865	0.105	12774	12794	0	stimulation
67.46	0.105	13493	13513	0	stimulation
69.07	0.105	13815	13835	0	stimulation
70.04	0.105	14009	14029	0	stimulation
71.655	0.105	14332	14352	0	stimulation
72.625	0.105	14526	14546	0	stimulation
88.26	0.105	17653	17673	0	stimulation
89.23	0.105	17847	17867	0	stimulation
90.2	0.105	18041	18061	0	stimulation
