onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.955	0.105	12192	12212	0	stimulation
61.925	0.105	12386	12406	0	stimulation
82.1	0.105	16421	16441	0	stimulation
83.07	0.105	16615	16635	0	stimulation
