onset	duration	begsample	endsample	offset	type
20.19	0.105	4039	4059	0	stimulation
26.925	0.105	5386	5406	0	stimulation
27.895	0.105	5580	5600	0	stimulation
49.35	0.105	9871	9891	0	stimulation
50.32	0.105	10065	10085	0	stimulation
51.29	0.105	10259	10279	0	stimulation
61.875	0.105	12376	12396	0	stimulation
62.845	0.105	12570	12590	0	stimulation
65.085	0.105	13018	13038	0	stimulation
66.7	0.105	13341	13361	0	stimulation
67.045	0.105	13410	13430	0	stimulation
68	0.105	13601	13621	0	stimulation
68.35	0.105	13671	13691	0	stimulation
