onset	duration	begsample	endsample	offset	type
22.385	0.105	4478	4498	0	stimulation
23.035	0.105	4608	4628	0	stimulation
23.685	0.105	4738	4758	0	stimulation
24.335	0.105	4868	4888	0	stimulation
50.27	0.105	10055	10075	0	stimulation
50.92	0.105	10185	10205	0	stimulation
51.57	0.105	10315	10335	0	stimulation
52.22	0.105	10445	10465	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.155	0.105	12632	12652	0	stimulation
63.805	0.105	12762	12782	0	stimulation
76.91	0.105	15383	15403	0	stimulation
89.725	0.105	17946	17966	0	stimulation
91.02	0.105	18205	18225	0	stimulation
