onset	duration	begsample	endsample	offset	type
9.34	0.105	1869	1889	0	stimulation
9.99	0.105	1999	2019	0	stimulation
10.64	0.105	2129	2149	0	stimulation
11.29	0.105	2259	2279	0	stimulation
11.94	0.105	2389	2409	0	stimulation
61.56	0.105	12313	12333	0	stimulation
