onset	duration	begsample	endsample	offset	type
14.375	0.105	2876	2896	0	stimulation
15.025	0.105	3006	3026	0	stimulation
15.675	0.105	3136	3156	0	stimulation
16.3249	0.105	3265.98	3285.98	0	stimulation
35.54	0.105	7109	7129	0	stimulation
36.19	0.105	7239	7259	0	stimulation
36.84	0.105	7369	7389	0	stimulation
37.49	0.105	7499	7519	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.155	0.105	12632	12652	0	stimulation
63.805	0.105	12762	12782	0	stimulation
73.7	0.105	14741	14761	0	stimulation
74.35	0.105	14871	14891	0	stimulation
75	0.105	15001	15021	0	stimulation
75.65	0.105	15131	15151	0	stimulation
77.585	0.105	15518	15538	0	stimulation
