onset	duration	begsample	endsample	offset	type
18.035	0.105	3608	3628	0	stimulation
18.415	0.105	3684	3704	0	stimulation
18.795	0.105	3760	3780	0	stimulation
19.175	0.105	3836	3856	0	stimulation
29.165	0.105	5834	5854	0	stimulation
29.545	0.105	5910	5930	0	stimulation
29.925	0.105	5986	6006	0	stimulation
42.63	0.105	8527	8547	0	stimulation
43.01	0.105	8603	8623	0	stimulation
43.245	0.105	8650	8670	0	stimulation
43.61	0.105	8723	8743	0	stimulation
62.24	0.105	12449	12469	0	stimulation
62.62	0.105	12525	12545	0	stimulation
63	0.105	12601	12621	0	stimulation
63.38	0.105	12677	12697	0	stimulation
