onset	duration	begsample	endsample	offset	type
9.07	0.105	1815	1835	0	stimulation
9.72	0.105	1945	1965	0	stimulation
60.615	0.105	12124	12144	0	stimulation
61.91	0.105	12383	12403	0	stimulation
