onset	duration	begsample	endsample	offset	type
0.105	0.105	22	42	0	stimulation
29.59	0.105	5919	5939	0	stimulation
30.595	0.105	6120	6140	0	stimulation
31.285	0.105	6258	6278	0	stimulation
32.285	0.105	6458	6478	0	stimulation
32.98	0.105	6597	6617	0	stimulation
54.465	0.105	10894	10914	0	stimulation
55.47	0.105	11095	11115	0	stimulation
56.16	0.105	11233	11253	0	stimulation
57.16	0.105	11433	11453	0	stimulation
57.855	0.105	11572	11592	0	stimulation
90.22	0.105	18045	18065	0	stimulation
91.225	0.105	18246	18266	0	stimulation
91.915	0.105	18384	18404	0	stimulation
92.915	0.105	18584	18604	0	stimulation
93.61	0.105	18723	18743	0	stimulation
