onset	duration	begsample	endsample	offset	type
12.575	0.105	2516	2536	0	stimulation
13.225	0.105	2646	2666	0	stimulation
13.875	0.105	2776	2796	0	stimulation
14.525	0.105	2906	2926	0	stimulation
15.4	0.105	3081	3101	0	stimulation
16.05	0.105	3211	3231	0	stimulation
24.49	0.105	4899	4919	0	stimulation
25.14	0.105	5029	5049	0	stimulation
25.79	0.105	5159	5179	0	stimulation
62.82	0.105	12565	12585	0	stimulation
64.54	0.105	12909	12929	0	stimulation
65.1899	0.105	13038.98	13058.98	0	stimulation
65.84	0.105	13169	13189	0	stimulation
66.49	0.105	13299	13319	0	stimulation
68.105	0.105	13622	13642	0	stimulation
68.755	0.105	13752	13772	0	stimulation
69.405	0.105	13882	13902	0	stimulation
70.055	0.105	14012	14032	0	stimulation
70.6	0.105	14121	14141	0	stimulation
