onset	duration	begsample	endsample	offset	type
1.02	0.105	205	225	0	stimulation
1.67	0.105	335	355	0	stimulation
2.32	0.105	465	485	0	stimulation
2.97	0.105	595	615	0	stimulation
3.62	0.105	725	745	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.86	0.105	12573	12593	0	stimulation
