onset	duration	begsample	endsample	offset	type
13.53	0.105	2707	2727	0	stimulation
14.18	0.105	2837	2857	0	stimulation
16.115	0.105	3224	3244	0	stimulation
60.93	0.105	12187	12207	0	stimulation
61.58	0.105	12317	12337	0	stimulation
62.23	0.105	12447	12467	0	stimulation
62.88	0.105	12577	12597	0	stimulation
74.735	0.105	14948	14968	0	stimulation
75.385	0.105	15078	15098	0	stimulation
76.035	0.105	15208	15228	0	stimulation
76.685	0.105	15338	15358	0	stimulation
79.515	0.105	15904	15924	0	stimulation
80.165	0.105	16034	16054	0	stimulation
80.815	0.105	16164	16184	0	stimulation
