onset	duration	begsample	endsample	offset	type
34.265	0.105	6854	6874	0	stimulation
34.915	0.105	6984	7004	0	stimulation
35.565	0.105	7114	7134	0	stimulation
36.215	0.105	7244	7264	0	stimulation
36.865	0.105	7374	7394	0	stimulation
83.81	0.105	16763	16783	0	stimulation
84.46	0.105	16893	16913	0	stimulation
85.11	0.105	17023	17043	0	stimulation
85.76	0.105	17153	17173	0	stimulation
86.41	0.105	17283	17303	0	stimulation
