onset	duration	begsample	endsample	offset	type
9.26	0.105	1853	1873	0	stimulation
9.91	0.105	1983	2003	0	stimulation
10.56	0.105	2113	2133	0	stimulation
11.21	0.105	2243	2263	0	stimulation
12.18	0.105	2437	2457	0	stimulation
31.075	0.105	6216	6236	0	stimulation
31.725	0.105	6346	6366	0	stimulation
32.375	0.105	6476	6496	0	stimulation
33.025	0.105	6606	6626	0	stimulation
33.995	0.105	6800	6820	0	stimulation
63.135	0.105	12628	12648	0	stimulation
63.785	0.105	12758	12778	0	stimulation
64.435	0.105	12888	12908	0	stimulation
91.65	0.105	18331	18351	0	stimulation
92.3	0.105	18461	18481	0	stimulation
92.95	0.105	18591	18611	0	stimulation
