onset	duration	begsample	endsample	offset	type
22.175	0.105	4436	4456	0	stimulation
22.825	0.105	4566	4586	0	stimulation
23.475	0.105	4696	4716	0	stimulation
60.93	0.105	12187	12207	0	stimulation
61.58	0.105	12317	12337	0	stimulation
62.23	0.105	12447	12467	0	stimulation
62.88	0.105	12577	12597	0	stimulation
63.53	0.105	12707	12727	0	stimulation
64.18	0.105	12837	12857	0	stimulation
82.76	0.105	16553	16573	0	stimulation
83.41	0.105	16683	16703	0	stimulation
84.06	0.105	16813	16833	0	stimulation
84.71	0.105	16943	16963	0	stimulation
