onset	duration	begsample	endsample	offset	type
10.315	0.105	2064	2084	0	stimulation
10.855	0.105	2172	2192	0	stimulation
11.395	0.105	2280	2300	0	stimulation
11.935	0.105	2388	2408	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.345	0.105	12270	12290	0	stimulation
61.57	0.105	12315	12335	0	stimulation
62.105	0.105	12422	12442	0	stimulation
