onset	duration	begsample	endsample	offset	type
23.945	0.105	4790	4810	0	stimulation
24.915	0.105	4984	5004	0	stimulation
30.375	0.105	6076	6096	0	stimulation
31.345	0.105	6270	6290	0	stimulation
32.315	0.105	6464	6484	0	stimulation
33.285	0.105	6658	6678	0	stimulation
45.14	0.105	9029	9049	0	stimulation
46.11	0.105	9223	9243	0	stimulation
54.12	0.105	10825	10845	0	stimulation
55.09	0.105	11019	11039	0	stimulation
56.06	0.105	11213	11233	0	stimulation
57.03	0.105	11407	11427	0	stimulation
63.765	0.105	12754	12774	0	stimulation
64.7349	0.105	12947.98	12967.98	0	stimulation
65.705	0.105	13142	13162	0	stimulation
66.675	0.105	13336	13356	0	stimulation
81.765	0.105	16354	16374	0	stimulation
85.265	0.105	17054	17074	0	stimulation
86.235	0.105	17248	17268	0	stimulation
