onset	duration	begsample	endsample	offset	type
28.285	0.105	5658	5678	0	stimulation
29.34	0.105	5869	5889	0	stimulation
30.395	0.105	6080	6100	0	stimulation
31.45	0.105	6291	6311	0	stimulation
35.07	0.105	7015	7035	0	stimulation
36.125	0.105	7226	7246	0	stimulation
37.18	0.105	7437	7457	0	stimulation
38.235	0.105	7648	7668	0	stimulation
40.57	0.105	8115	8135	0	stimulation
81.955	0.105	16392	16412	0	stimulation
83.01	0.105	16603	16623	0	stimulation
84.065	0.105	16814	16834	0	stimulation
85.12	0.105	17025	17045	0	stimulation
86.175	0.105	17236	17256	0	stimulation
