onset	duration	begsample	endsample	offset	type
13.145	0.105	2630	2650	0	stimulation
14.005	0.105	2802	2822	0	stimulation
14.865	0.105	2974	2994	0	stimulation
15.725	0.105	3146	3166	0	stimulation
16.585	0.105	3318	3338	0	stimulation
38.575	0.105	7716	7736	0	stimulation
39.435	0.105	7888	7908	0	stimulation
61.42	0.105	12285	12305	0	stimulation
62.28	0.105	12457	12477	0	stimulation
63.14	0.105	12629	12649	0	stimulation
63.9999	0.105	12800.98	12820.98	0	stimulation
64.8599	0.105	12972.98	12992.98	0	stimulation
88.13	0.105	17627	17647	0	stimulation
88.99	0.105	17799	17819	0	stimulation
89.85	0.105	17971	17991	0	stimulation
90.71	0.105	18143	18163	0	stimulation
