onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
61.285	0.105	12258	12278	0	stimulation
61.935	0.105	12388	12408	0	stimulation
62.585	0.105	12518	12538	0	stimulation
62.96	0.105	12593	12613	0	stimulation
84.375	0.105	16876	16896	0	stimulation
85.025	0.105	17006	17026	0	stimulation
85.675	0.105	17136	17156	0	stimulation
86.325	0.105	17266	17286	0	stimulation
86.975	0.105	17396	17416	0	stimulation
87.625	0.105	17526	17546	0	stimulation
