onset	duration	begsample	endsample	offset	type
7.955	0.105	1592	1612	0	stimulation
8.925	0.105	1786	1806	0	stimulation
9.895	0.105	1980	2000	0	stimulation
16.63	0.105	3327	3347	0	stimulation
24.005	0.105	4802	4822	0	stimulation
30.805	0.105	6162	6182	0	stimulation
31.775	0.105	6356	6376	0	stimulation
62.19	0.105	12439	12459	0	stimulation
63.095	0.105	12620	12640	0	stimulation
63.495	0.105	12700	12720	0	stimulation
64.465	0.105	12894	12914	0	stimulation
75.04	0.105	15009	15029	0	stimulation
75.94	0.105	15189	15209	0	stimulation
76.345	0.105	15270	15290	0	stimulation
77.315	0.105	15464	15484	0	stimulation
78.285	0.105	15658	15678	0	stimulation
