onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
61.485	0.105	12298	12318	0	stimulation
62.345	0.105	12470	12490	0	stimulation
63.205	0.105	12642	12662	0	stimulation
