filename	acq_time
ieeg/sub-05_ses-31_task-seizure_run-01_ieeg.edf	2025-08-20T05:56:02.000
ieeg/sub-05_ses-31_task-seizure_run-02_ieeg.edf	2025-08-20T06:05:47.000
ieeg/sub-05_ses-31_task-seizure_run-03_ieeg.edf	2025-08-20T06:07:44.000
ieeg/sub-05_ses-31_task-seizure_run-04_ieeg.edf	2025-08-20T06:10:09.000
ieeg/sub-05_ses-31_task-seizure_run-05_ieeg.edf	2025-08-20T06:13:19.000
ieeg/sub-05_ses-31_task-seizure_run-06_ieeg.edf	2025-08-20T06:14:28.000
ieeg/sub-05_ses-31_task-seizure_run-07_ieeg.edf	2025-08-20T06:21:50.000
ieeg/sub-05_ses-31_task-seizure_run-08_ieeg.edf	2025-08-20T06:24:15.000
ieeg/sub-05_ses-31_task-seizure_run-09_ieeg.edf	2025-08-20T06:25:13.000
ieeg/sub-05_ses-31_task-seizure_run-10_ieeg.edf	2025-08-20T06:26:02.000
ieeg/sub-05_ses-31_task-seizure_run-11_ieeg.edf	2025-08-20T19:14:38.000
ieeg/sub-05_ses-31_task-seizure_run-12_ieeg.edf	2025-08-20T19:19:28.000
ieeg/sub-05_ses-31_task-seizure_run-13_ieeg.edf	2025-08-20T19:21:29.000
ieeg/sub-05_ses-31_task-seizure_run-14_ieeg.edf	2025-08-20T19:22:23.000
ieeg/sub-05_ses-31_task-seizure_run-15_ieeg.edf	2025-08-20T19:25:08.000
ieeg/sub-05_ses-31_task-seizure_run-16_ieeg.edf	2025-08-20T19:26:22.000
ieeg/sub-05_ses-31_task-seizure_run-17_ieeg.edf	2025-08-20T19:32:25.000
ieeg/sub-05_ses-31_task-seizure_run-18_ieeg.edf	2025-08-20T19:36:38.000
ieeg/sub-05_ses-31_task-seizure_run-19_ieeg.edf	2025-08-20T19:37:55.000
ieeg/sub-05_ses-31_task-seizure_run-20_ieeg.edf	2025-08-20T19:39:39.000
